target,client_id,age,gender,education,marital_status,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,fl_presence_fl,own_auto,family_income,personal_income,gen_industry,gen_title,work_time,credit,term,loan_num_total,loan_num_closed
0,106804558,29,0,Два и более высших образования,Состою в браке,0,0,2,1,1,0,от 20000 до 50000 руб.,28000,Государственная служба,Специалист,18,18643,5,1,1
0,106804559,47,1,Среднее,Состою в браке,2,0,2,1,0,0,от 10000 до 20000 руб.,9000,Другие сферы,Специалист,84,7900,6,1,1
0,106804560,34,1,Среднее специальное,Разведен(а),1,1,2,1,0,0,от 10000 до 20000 руб.,14000,Образование,Специалист,36,20000,8,1,1
0,106804561,57,1,Среднее специальное,Вдовец/Вдова,0,0,1,2,0,0,от 20000 до 50000 руб.,9000,,,,13990,5,1,1
0,106804562,53,1,Неполное среднее,Не состоял в браке,0,0,2,1,0,0,от 5000 до 10000 руб.,7000,Другие сферы,Специалист,12,9850,4,1,1
0,106804563,61,1,Неполное среднее,Состою в браке,0,0,1,2,1,0,от 5000 до 10000 руб.,7000,,,,4000,6,1,1
0,106804564,34,1,Среднее специальное,Разведен(а),2,2,2,1,0,0,от 5000 до 10000 руб.,10000,Государственная служба,Работник сферы услуг,96,12650,10,1,1
0,106804566,24,0,Среднее специальное,Состою в браке,0,0,2,1,0,1,от 20000 до 50000 руб.,20000,Торговля,Специалист,24,13598,6,1,1
0,106804567,56,1,Среднее специальное,Состою в браке,0,0,1,2,1,0,от 20000 до 50000 руб.,10000,,,,13000,6,1,1
0,106804568,42,0,Среднее специальное,Разведен(а),1,0,2,1,0,0,от 10000 до 20000 руб.,10000,Другие сферы,Рабочий,6,11680,6,1,1
0,106804569,62,1,Среднее,Не состоял в браке,0,0,2,2,0,0,от 10000 до 20000 руб.,15000,Развлечения/Искусство,Специалист,36,41100,12,2,2
0,106804571,41,1,Среднее,Состою в браке,2,0,2,1,1,0,от 20000 до 50000 руб.,15000,Торговля,Служащий,1,6299,6,1,1
0,106804572,49,1,Высшее,Состою в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,2300,Торговля,Рабочий,36,5750,6,1,1
0,106804574,39,0,Среднее специальное,Состою в браке,1,1,2,1,1,0,от 20000 до 50000 руб.,20000,Торговля,Специалист,48,3600,3,2,2
0,106804575,25,0,Среднее специальное,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,12000,ЧОП/Детективная д-ть,Служащий,24,5870,3,1,1
0,106804576,44,1,Среднее специальное,Не состоял в браке,1,1,2,1,0,0,от 5000 до 10000 руб.,7000,Образование,Служащий,96,9700,6,1,1
0,106804578,27,0,Среднее специальное,Состою в браке,1,1,2,1,0,1,от 20000 до 50000 руб.,15000,Строительство,Специалист,7,4700,3,1,1
0,106804579,36,1,Среднее специальное,Не состоял в браке,0,0,2,1,1,0,от 5000 до 10000 руб.,8000,Государственная служба,Служащий,38,10590,12,2,2
0,106804580,47,1,Высшее,Разведен(а),1,0,2,1,0,0,от 20000 до 50000 руб.,30000,Здравоохранение,Высококвалифиц. специалист,18,14400,3,1,1
0,106804581,56,1,Среднее специальное,Состою в браке,1,1,2,2,0,0,от 10000 до 20000 руб.,10000,Здравоохранение,Специалист,240,12557,6,1,1
0,106804582,30,0,Среднее специальное,Состою в браке,1,1,2,1,1,0,от 10000 до 20000 руб.,6000,Торговля,Работник сферы услуг,60,3550,4,1,1
0,106804583,48,1,Среднее,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,12000,Транспорт,Рабочий,288,2872,6,1,1
0,106804584,50,0,Среднее специальное,Состою в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,15000,Другие сферы,Руководитель среднего звена,72,6990,3,1,1
0,106804585,30,1,Высшее,Состою в браке,2,2,2,1,1,0,от 20000 до 50000 руб.,15000,Государственная служба,Военнослужащий по контракту,60,24423,5,1,1
0,106804586,49,1,Неполное среднее,Вдовец/Вдова,0,0,2,1,0,0,от 10000 до 20000 руб.,5000,Образование,Рабочий,60,5000,12,1,1
0,106804587,27,0,Неполное среднее,Состою в браке,1,1,2,1,0,1,от 10000 до 20000 руб.,12000,Коммунальное хоз-во/Дорожные службы,Специалист,8,5590,5,1,1
0,106804589,53,1,Среднее специальное,Состою в браке,0,0,2,1,0,0,свыше 50000 руб.,20000,Государственная служба,Специалист,120,5190,6,2,2
0,106804590,44,0,Среднее специальное,Состою в браке,2,0,2,1,0,0,от 10000 до 20000 руб.,10000,Торговля,Работник сферы услуг,60,10880,7,1,1
0,106804591,52,1,Среднее специальное,Состою в браке,1,0,1,2,0,1,от 10000 до 20000 руб.,5500,,,,8890,3,1,1
0,106804592,24,1,Высшее,Состою в браке,0,0,2,1,0,0,от 20000 до 50000 руб.,12000,Транспорт,Служащий,7,3000,3,2,1
0,106804593,25,1,Среднее,Разведен(а),1,1,2,1,1,0,от 10000 до 20000 руб.,13500,Торговля,Рабочий,12,7600,6,1,1
0,106804594,60,1,Среднее специальное,Состою в браке,0,0,2,2,0,0,от 10000 до 20000 руб.,5000,Коммунальное хоз-во/Дорожные службы,Рабочий,12,12300,6,1,1
0,106804595,40,0,Среднее специальное,Состою в браке,2,2,2,1,0,0,от 10000 до 20000 руб.,11000,Транспорт,Рабочий,216,4983,6,2,2
0,106804596,48,1,Среднее специальное,Состою в браке,0,0,2,1,0,1,от 20000 до 50000 руб.,15000,Коммунальное хоз-во/Дорожные службы,Руководитель среднего звена,288,7490,6,1,1
0,106804597,38,0,Среднее специальное,Состою в браке,2,2,2,1,0,0,от 20000 до 50000 руб.,21000,Другие сферы,Рабочий,216,6740,6,1,1
0,106804599,33,1,Среднее специальное,Не состоял в браке,1,1,2,1,0,0,от 20000 до 50000 руб.,18000,Образование,Специалист,60,14450,12,2,1
0,106804600,29,0,Высшее,Не состоял в браке,0,0,2,1,1,0,от 20000 до 50000 руб.,35000,Нефтегазовая промышленность,Специалист,27,15650,6,1,1
0,106804601,58,1,Высшее,Не состоял в браке,2,1,2,1,1,0,от 20000 до 50000 руб.,30000,Другие сферы,Специалист,36,33978.63,6,1,1
0,106804602,49,1,Среднее,Состою в браке,0,0,2,2,0,0,от 5000 до 10000 руб.,7500,Торговля,Специалист,96,10000,10,3,2
0,106804603,66,1,Неполное среднее,Вдовец/Вдова,0,0,1,2,1,0,от 5000 до 10000 руб.,8400,,,,10650,6,2,2
0,106804605,34,1,Высшее,Разведен(а),1,1,2,1,1,0,от 10000 до 20000 руб.,15000,Транспорт,Специалист,84,17960,3,1,1
0,106804606,58,0,Высшее,Состою в браке,0,0,2,1,1,0,от 20000 до 50000 руб.,13000,Образование,Высококвалифиц. специалист,120,22969,4,1,1
0,106804607,49,1,Среднее специальное,Состою в браке,0,0,2,1,1,0,от 20000 до 50000 руб.,20000,Торговля,Руководитель высшего звена,84,13351,3,1,1
0,106804608,42,1,Среднее специальное,Вдовец/Вдова,1,1,2,1,1,0,от 20000 до 50000 руб.,25000,Салоны красоты и здоровья,Специалист,84,50929.82,18,2,1
0,106804609,34,1,Среднее,Состою в браке,2,2,2,1,0,0,от 10000 до 20000 руб.,6000,Торговля,Руководитель высшего звена,18,7454,3,1,1
0,106804610,37,1,Высшее,Разведен(а),2,2,2,1,0,0,от 5000 до 10000 руб.,9800,Строительство,Специалист,72,18230,7,1,1
0,106804612,60,0,Среднее специальное,Состою в браке,0,0,2,1,0,0,от 20000 до 50000 руб.,11000,Сельское хозяйство,Рабочий,480,6720,6,1,1
0,106804613,37,1,Высшее,Не состоял в браке,1,1,2,1,1,0,от 10000 до 20000 руб.,15000,Торговля,Руководитель высшего звена,36,12396,6,1,1
0,106804614,38,1,Высшее,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,10000,Торговля,Высококвалифиц. специалист,120,7250,4,1,1
0,106804615,43,1,Высшее,Состою в браке,1,1,2,1,1,0,от 10000 до 20000 руб.,9000,Образование,Рабочий,228,4922,4,1,1
0,106804616,35,1,Среднее специальное,Не состоял в браке,0,0,2,1,0,0,от 20000 до 50000 руб.,15000,Другие сферы,Рабочий,204,21771,6,1,1
0,106804617,39,1,Среднее специальное,Состою в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,6500,Ресторанный бизнес/Общественное питание,Специалист,97,11754,6,1,1
0,106804618,42,1,Среднее специальное,Состою в браке,1,0,2,1,0,0,от 10000 до 20000 руб.,10000,Торговля,Рабочий,144,15824,5,1,1
0,106804619,32,1,Среднее специальное,Состою в браке,1,0,2,1,1,0,от 10000 до 20000 руб.,7000,Образование,Рабочий,120,5940,5,1,1
0,106804620,49,0,Среднее,Состою в браке,3,0,2,1,0,1,от 20000 до 50000 руб.,15000,Химия/Парфюмерия/Фармацевтика,Рабочий,192,31580,6,1,1
0,106804621,35,0,Высшее,Состою в браке,1,1,2,1,1,1,от 20000 до 50000 руб.,35000,Торговля,Руководитель высшего звена,24,38250,5,1,1
0,106804624,38,0,Среднее,Состою в браке,2,2,2,1,0,0,от 10000 до 20000 руб.,10000,Другие сферы,Рабочий,156,5602,5,1,1
0,106804626,37,1,Высшее,Разведен(а),0,0,2,1,0,0,от 5000 до 10000 руб.,10000,Торговля,Служащий,13,7790,8,1,1
0,106804628,44,0,Среднее специальное,Гражданский брак,0,0,2,1,0,0,от 20000 до 50000 руб.,20000,Сельское хозяйство,Рабочий,132,20320,6,1,1
0,106804629,31,1,Среднее специальное,Состою в браке,0,0,2,1,0,1,от 10000 до 20000 руб.,10000,Здравоохранение,Высококвалифиц. специалист,26,4458,3,2,1
0,106804630,32,1,Высшее,Не состоял в браке,0,0,2,1,0,0,от 20000 до 50000 руб.,14000,Государственная служба,Специалист,60,19520,6,1,1
